2010,P0000,P01001,4450,911200,Transferencias corrientes del Gobierno de Navarra,12480701
2010,44000,440000,1705,334100,Complemento por trabajo en turnos de noche,12000
2010,44000,440000,2120,334100,"Mantenimiento, reparaciones y acondicionamiento",42892
2010,44000,440000,2200,334100,Material de oficina,5000
2010,44000,440000,2202,334100,Suscripciones y libros,5000
2010,44000,440000,2220,334100,Comunicaciones postales,1500
2010,44000,440000,2266,334100,Organización de congresos y jornadas,12000
2010,44000,440000,2269,334100,Participación en exposiciones,7000
2010,44000,440000,2269,334102,Gastos diversos,14562
2010,44000,440000,2269,334104,Consejo Navarro del Euskera,5000
2010,44000,440000,2300,334100,Dietas,2500
2010,44000,440000,2301,334100,Locomoción y gastos de viaje,13000
2010,44000,440000,6020,334100,Obras de adecuación de locales,2000
2010,44000,440000,6050,334100,Mobiliario y equipo de oficina,5000
2010,44000,440000,6060,334100,Equipos informáticos,10000
2010,44100,440001,1230,334100,Retribuciones totales fijas de funcionarios,103564
2010,44100,440001,2061,334100,Mantenimiento de licencias para la biblioteca especializada,100
2010,44100,440001,2262,334102,Campañas de la lengua vasca,100000
2010,44100,440001,2400,334100,Publicaciones sociolingüísticas y educativas,10000
2010,44100,440001,4609,334100,(**) Programa de ayudas sobre el vascuence a ayuntamientos y concejos de Navarra,163601
2010,44100,440001,4819,334100,Programas sobre el vascuence en medios de comunicación social,230000
2010,44100,440001,4819,334102,Promoción de iniciativas culturales en vascuence,12000
2010,44100,440001,4819,334103,Promoción del vascuence en las tecnologías de la información y la comunicación,20000
2010,44100,440001,6081,334100,Mediateca del Vascuence: Fonoteca y Biblioteca del Vascuence,1000
2010,44100,440001,6081,334102,Adquisición de fondos editoriales y audiovisuales,7900
2010,44200,440002,1230,334100,Retribuciones totales fijas de funcionarios,1170630
2010,44200,440002,2266,334100,Gastos de formación de adultos,5000
2010,44200,440002,2266,334102,Relaciones con grupos de vascoparlantes de fuera de Navarra,4000
2010,44200,440002,2269,334100,Plan de formación del vascuence en las administraciones públicas de Navarra,10000
2010,44200,440002,2269,334102,Programas de asesoramiento a las administraciones locales y a la Administración del Estado radicada en Navarra,10000
2010,44200,440002,2276,334100,"Programa de análisis, estudio y evaluación de política lingüística",5000
2010,44200,440002,2276,334102,Realización de estudios y proyectos sociolingüísticos,15000
2010,44200,440002,2276,334103,Contratación de traducciones,5000
2010,44200,440002,2276,334104,Terminología y lingüística,8000
2010,44200,440002,4812,334100,Programa de ayudas a la investigación y formación lingüística,15000
2010,44200,440002,4816,334100,(**) Acuerdo con Euskaltzaindia,149000
2010,44200,440002,4819,322900,Subvención a Gau-Eskolak,394381
2010,44200,440002,6092,334100,Toponimia de Navarra,5268
2010,50000,500000,1000,311100,Retribuciones de altos cargos,92939
2010,50000,500000,1100,311100,Retribuciones del personal eventual,126551
2010,50000,500000,2261,311100,Gastos diversos de la Sra. Consejera,8498
2010,50000,500000,2301,311100,Gastos de viaje de la Sra. Consejera,9562
2010,50100,500000,1230,311100,Retribuciones totales fijas de funcionarios,700469
2010,50100,500000,1310,311100,Retribuciones del personal contratado temporal,8486
2010,50100,500000,1312,311100,Retribuciones del personal contratado para sustituciones,34500
2010,50100,500000,1313,311100,Retribuciones del personal contratado para cubrir vacantes,1
2010,50100,500000,1600,311100,Seguridad social,166664
2010,50100,500000,1702,311100,Horas extraordinarias,1500
2010,50100,500000,4809,311100,Indemnizaciones por responsabilidad patrimonial,2000
2010,51000,500000,1000,311100,Retribuciones de altos cargos,128570
2010,51000,500000,1230,311100,Retribuciones totales fijas de funcionarios,172139
2010,51000,500000,2120,311100,"Reparación, mantenimiento y conservación de edificios",27520
2010,51000,500000,2160,311100,Servicio de mantenimiento del parque microinformático,2477
2010,51000,500000,2190,311100,"Reparación, mantenimiento y conservación de otros bienes muebles",10000
2010,51000,500000,2200,311100,Material de oficina,14000
2010,51000,500000,2202,311100,"Prensa, revistas, libros y otras publicaciones",20000
2010,51000,500000,2230,311100,Gastos de transporte,7000
2010,51000,500000,2262,311100,Publicidad y propaganda,100000
2010,51000,500000,2262,311102,"Edición de material, prevención y publicidad (PFD)",20000
2010,51000,500000,2263,311100,Gastos jurídico-contenciosos,2100
2010,51000,500000,2266,311100,Actividades de formación,8000
2010,51000,500000,2266,311102,Gastos de formación del Plan foral socio-sanitario,2000
2010,51000,500000,2267,311104,Gastos de participación en tribunales,48
2010,51000,500000,2269,311100,Otros gastos diversos,27000
2010,51000,500000,2269,311102,Actividades de prevención específica y coordinación (PFD),65000
2010,51000,500000,2269,311103,Puesta en marcha del nuevo Plan foral de drogodependencia,40000
2010,51000,500000,2269,311104,Gastos de representación de las CC.AA. en el Consejo EPSSCO de la U.E.,100
2010,51000,500000,2271,311100,Servicios de limpieza y aseo,55557
2010,51000,500000,2273,311100,Servicios informáticos,21989
2010,51000,500000,2274,311100,Servicios de seguridad,60081
2010,51000,500000,2279,311100,Otros trabajos realizados por terceros,61000
2010,51000,500000,2279,311102,Programas de información sanitaria,15374
2010,51000,500000,2279,311103,Tareas de divulgación sobre temas de salud,6000
2010,51000,500000,2280,311100,"Energía eléctrica, agua y gas",16947
2010,51000,500000,2281,311100,"Combustibles, lubricantes y calefacción",5138
2010,51000,500000,2284,311100,Material de limpieza y aseo,5382
2010,51000,500000,2300,311100,Dietas,1688
2010,51000,500000,2301,311100,Locomoción y gastos de viaje,17903
2010,51000,500000,3509,311100,Gastos financieros,450
2010,51000,500000,4300,311200,(**) Convenio con la Fundación Miguel Servet,400000
2010,51000,500000,4609,311100,Subvención para planes municipales contra la drogodependencia (PFD),673545
2010,51000,500000,4609,311103,(**) Subvención a la Fundación Pequeño Deseo,6000
2010,51000,500000,4809,311100,Funcionamiento de la asesoría científico-técnica,100
2010,51000,500000,4819,311100,Subvenciones a entidades para programas de prevención comunitaria,270315
2010,51000,500000,6020,311100,Obras,28000
2010,51000,500000,6059,311100,Otro mobiliario y equipo,22000
2010,51000,500000,6060,311100,Equipos para procesos de información,100000
2010,51200,510000,1230,313900,Retribuciones totales fijas de funcionarios,68324
2010,51200,510000,1600,313900,Seguridad social,8393
2010,51200,510000,2269,313900,Otros gastos diversos,23680
2010,51200,510000,2276,313900,Estudios y trabajos técnicos,20430
2010,51200,510000,2300,313900,Dietas,740
2010,51200,510000,2301,313900,Locomoción y gastos de viaje,7500
2010,51200,510000,4609,313900,Convenios para programas de prevención y promoción de la salud,251872
2010,51200,510000,4819,313900,Convenios con ONG (SIDA),414000
2010,51200,510000,4819,313902,Convenio con la asociación DYA para programas de prevención de cáncer de mama,59480
2010,51200,510000,4819,313903,(**) Convenio para programa de minorías étnicas,243500
2010,51200,510000,7609,313900,Programa de instalación de cloradores,36000
2010,51100,511000,1230,311100,Retribuciones totales fijas de funcionarios,118832
2010,51100,511000,1600,311100,Seguridad social,105052
2010,51100,511000,2202,311100,"Prensa, revistas, libros y otras publicaciones",2500
2010,51100,511000,2262,311100,Publicidad y propaganda,500
2010,51100,511000,2266,311100,"Reuniones, conferencias y cursillos",2000
2010,51100,511000,2269,311100,Otros gastos diversos,4300
2010,51100,511000,2276,311100,Estudios y trabajos técnicos,13000
2010,51100,511000,2279,311100,Otros trabajos realizados por terceros,2000
2010,51100,511000,2300,311100,Dietas,1000
2010,51100,511000,2301,311100,Locomoción y gastos de viaje,5000
2010,51100,511000,2400,311100,Edición de libros y publicaciones,3500
2010,51130,511001,1230,313900,Retribuciones totales fijas de funcionarios,326849
2010,51130,511001,2262,313900,Publicidad y propaganda,1800
2010,51130,511001,2266,313900,"Reuniones, conferencias y cursillos",2000
2010,51130,511001,2269,313900,Otros gastos diversos,800
2010,51130,511001,2269,313902,Gastos de farmacovigilancia,14000
2010,51130,511001,2300,313900,Dietas,1000
2010,51130,511001,2301,313900,Locomoción y gastos de viaje,10000
2010,51120,511002,1230,313900,Retribuciones totales fijas de funcionarios,55512
2010,51120,511002,2262,313900,Publicidad y propaganda,450
2010,51120,511002,2266,313900,"Reuniones, conferencias y cursillos",3000
2010,51120,511002,2269,313900,Otros gastos diversos,30000
2010,51120,511002,2300,313900,Dietas,500
2010,51120,511002,2301,313900,Locomoción y gastos de viaje,5000
2010,51120,511002,4809,313900,Ayudas a familias y particulares,35000
2010,51120,511002,4809,313902,Ayudas para niños con parálisis cerebral en tratamiento con el método Petö,84850
2010,51120,511002,4809,313903,Ayudas a familias numerosas,20000
2010,51120,511002,4819,313400,Ayudas para detección y extracción de órganos,265000
2010,51120,511002,4819,313900,Ayudas para programas de salud,420000
2010,51120,511002,4819,313902,Subvención a la Asociación de Donantes de Sangre de Navarra,532000
2010,51120,511002,4819,313903,Convenio con la Asociación Española de Lucha contra el Cáncer,99915
2010,51120,511002,4819,313904,Ayudas a las asociaciones de enfermos de espina bífida,30500
2010,51120,511002,4819,313905,Convenio con Cruz Roja para el transporte inter-hospitalario de pacientes,186500
2010,51120,511002,4819,313906,(**) Convenio con DOMENA-Asociación Eduardo Domezáin Donantes de Médula de Navarra,40000
2010,51110,511003,1230,311100,Retribuciones totales fijas de funcionarios,339319
2010,51110,511003,2262,311100,Publicidad y propaganda,1100
2010,51110,511003,2266,311100,"Reuniones, conferencias y cursillos",2500
2010,51110,511003,2269,311100,Otros gastos diversos,2100
2010,51110,511003,2300,311100,Dietas,1600
2010,51110,511003,2301,311100,Locomoción y gastos de viaje,10000
2010,51300,512000,1230,311100,Retribuciones totales fijas de funcionarios,234861
2010,51300,512000,1600,311100,Seguridad social,99553
2010,51300,512000,2120,311100,"Reparación, mantenimiento y conservación de edificios",20000
2010,51300,512000,2190,311100,"Reparación, mantenimiento y conservación de bienes muebles",13000
2010,51300,512000,2200,311100,Material de oficina,8000
2010,51300,512000,2266,311100,"Reuniones, conferencias y cursillos",3000
2010,51300,512000,2269,311100,Otros gastos diversos,4000
2010,51300,512000,2271,311100,Servicios de limpieza y aseo,22800
2010,51300,512000,2280,311100,"Energía eléctrica, agua y gas",9000
2010,51300,512000,2281,311100,"Combustibles, lubricantes y calefacción",12000
2010,51300,512000,2300,311100,Dietas,1500
2010,51300,512000,2301,311100,Locomoción y gastos de viaje,8000
2010,51300,512000,4809,311100,Indemnizaciones por responsabilidad patrimonial,1000
2010,51300,512000,6059,311100,Mobiliario y equipos,4000
2010,51300,512000,6060,311100,Equipos para procesos de información,12000
2010,51310,512001,1230,311200,Retribuciones totales fijas de funcionarios,249569
2010,51310,512001,2230,311200,Gastos de transporte,2000
2010,51310,512001,2262,311200,"Publicidad, propaganda y gastos de reprografía",8000
2010,51310,512001,2266,311200,Formación continuada sanitaria,148000
2010,51310,512001,2266,311202,Programas de las comisiones de docencia,80000
2010,51310,512001,2266,311203,Plan de formación de urgencias del personal sanitario,75000
2010,51310,512001,2266,311204,Formación especializada en ciencias de la salud,12500
2010,51310,512001,2266,311205,Tutoría de formación de especialistas,3000
2010,51310,512001,2269,311200,Otros gastos diversos,2000
2010,51310,512001,2269,311202,Gastos de secretaría de formación continuada,15000
2010,51310,512001,4809,311200,Becas para ampliación de estudios,290000
2010,51310,512001,4809,311203,Ayudas para la organización de reuniones científicas,150000
2010,51310,512001,4809,311204,Convenio para la formación de matronas,65100
2010,51310,512001,4819,311200,Convenios para formación continuada,70000
2010,51310,512001,6054,311200,Equipos docentes,15000
2010,51340,512002,1230,465100,Retribuciones totales fijas de funcionarios,115010
2010,51340,512002,1300,465100,Retribuciones del personal laboral fijo,44199
2010,51340,512002,2202,465100,"Prensa, revistas, libros y otras publicaciones",17000
2010,51340,512002,2224,465100,Suscripción a información científica (on line),110000
2010,51340,512002,2262,465100,"Promoción, difusión de actividades y reprografía",1000
2010,51340,512002,2269,465100,Otros gastos diversos,1000
2010,51340,512002,2276,465100,Estudios y trabajos técnicos,2000
2010,51340,512002,2279,465100,Distribución y encuadernación de libros y revistas,5000
2010,51340,512002,2400,465100,Edición de libros y publicaciones,40000
2010,51340,512002,4809,465100,(**) Becas para formación de personal investigador,21500
2010,51340,512002,4809,465102,Estudio poblacional de factores de riesgo vascular,5000
2010,51340,512002,4900,465100,Proyecto MARSA CERO. Hospital español de Rosario (Argentina),13500
2010,51340,512002,6092,465100,Comisiones de investigación,15000
2010,51340,512002,6092,465102,Proyectos de investigación en ciencias de la salud,714000
2010,51330,512003,1230,313200,Retribuciones totales fijas de funcionarios,175422
2010,51330,512003,2269,313200,Otros gastos diversos,1000
2010,51330,512003,2269,313202,Gestión de estrategias e implantación del Plan de Salud 2006-2012,5000
